ID,Large B/P,Large ROE,Large S/P,Large Return Rate in the last quarter,Large Market Value,Small systematic Risk,Annual Return,Excess Return,Systematic Risk,Total Risk,Abs. Win Rate,Rel. Win Rate,Annual Return.1,Excess Return.1,Systematic Risk.1,Total Risk.1,Abs. Win Rate.1,Rel. Win Rate.1
12,0.0,0.0,0.5,0.5,0.0,0.0,0.24254526771070917,0.06387114769298008,1.1895893029380227,0.13512025468323546,0.7,0.85,0.6876552656686041,0.6965600383726493,0.47346680726594104,0.5720337390894876,0.5428571428571427,0.7249999999999999
13,0.5,0.0,0.0,0.0,0.5,0.0,0.1814837625548409,0.049242422298912215,1.2183403655976415,0.12354905802399345,0.7,0.85,0.5684356148438111,0.5733877075548326,0.4974866354553649,0.48182091680657974,0.5428571428571427,0.7249999999999999
14,0.0,0.5,0.0,0.0,0.5,0.0,0.08654427481007576,0.02416356949433926,0.9168962788792722,0.08740114502743196,0.6,0.9,0.38307083306316025,0.3622264019069168,0.24564776405731412,0.2,0.3714285714285714,0.8
15,0.0,0.0,0.5,0.0,0.5,0.0,0.19542363613198988,0.05086535098902358,1.0285171979251244,0.10983885332689071,0.75,0.9,0.5956525472821321,0.5870525966088841,0.3389005015150021,0.3749316903743122,0.6285714285714286,0.8
16,0.0,0.0,0.0,0.5,0.5,0.0,-0.007220306277344712,0.004896535498903193,1.141956559709104,0.11947128685217465,0.55,0.7,0.2,0.2,0.43367244132911187,0.4500292830743991,0.2857142857142858,0.49999999999999994
17,0.5,0.0,0.0,0.0,0.0,0.5,0.2064100312578554,0.057130605656608345,1.364708915197641,0.14568196937366032,0.65,0.75,0.617102955151795,0.6398053826367467,0.6197689822106754,0.6543763107723449,0.4571428571428572,0.575
18,0.0,0.5,0.0,0.0,0.0,0.5,0.20025652519037362,0.05266672973659634,1.1046589542044125,0.12002810215902297,0.65,0.8,0.6050885306327669,0.6022200163975002,0.40251247737557505,0.4543703967725221,0.4571428571428572,0.6500000000000001
19,0.0,0.0,0.5,0.0,0.0,0.5,0.22923947460336125,0.06227326675983633,1.2861153658504496,0.1460263296987196,0.65,0.7,0.6616763448386038,0.6831060488005657,0.554108676904187,0.6570610561552733,0.4571428571428572,0.49999999999999994
20,0.0,0.0,0.0,0.5,0.0,0.5,0.07148645559132683,0.026644048045590642,1.2742099745520838,0.14366336278566763,0.55,0.5,0.3536711655498942,0.38311177069134483,0.5441624200683919,0.6386385955865743,0.2857142857142858,0.2
21,0.0,0.0,0.0,0.0,0.5,0.5,0.056051550883113865,0.020654339479470877,1.3119699983311743,0.1263823531327923,0.6,0.65,0.32353525676202743,0.332679053886941,0.5757087073948841,0.5039102093536003,0.3714285714285714,0.42500000000000004
22,0.333,0.333,0.333,0.0,0.0,0.0,0.3000856021031715,0.0739550516240706,1.0672177062236392,0.12058001758677794,0.85,0.85,0.8,0.7814654499841787,0.3712325085499736,0.4586733094154843,0.8,0.7249999999999999
23,0.333,0.333,0.0,0.333,0.0,0.0,0.2616421946779979,0.0637326939609144,0.8622571817827659,0.09709209846479909,0.85,0.9,0.7249410967180525,0.6953942724956119,0.2,0.27555383301681824,0.8,0.8
24,0.333,0.0,0.333,0.333,0.0,0.0,0.25290759160428,0.06519840957349449,1.1462114088372823,0.1287455860349211,0.75,0.7,0.7078872044845801,0.7077354439547989,0.4372271184636829,0.5223347436598758,0.6285714285714286,0.49999999999999994
25,0.0,0.333,0.333,0.333,0.0,0.0,0.23140884154943397,0.05878294178143404,1.0252269414874098,0.11283534237853589,0.8,0.8,0.6659119294210907,0.6537178792013338,0.3361516850532005,0.3982932961139257,0.7142857142857144,0.6500000000000001
26,0.333,0.333,0.0,0.0,0.333,0.0,0.194064725636941,0.04899667290554743,0.8657895366785369,0.09294106920369864,0.8,0.85,0.592999339924922,0.5713185234829189,0.20295107553779768,0.24319105533265298,0.7142857142857144,0.7249999999999999
27,0.333,0.0,0.333,0.0,0.333,0.0,0.24114152846412407,0.0629113201088281,1.22205461371747,0.1307150478032501,0.7,0.9,0.6849145323309679,0.6884783909605532,0.5005896721238661,0.537689309806441,0.5428571428571427,0.8
28,0.0,0.333,0.333,0.0,0.333,0.0,0.19004596848679056,0.0480812955060287,0.8896218339366575,0.09330470761979276,0.8,0.9,0.5851529099529198,0.5636111419551753,0.22286156344833138,0.24602609899947503,0.7142857142857144,0.8
29,0.333,0.0,0.0,0.333,0.333,0.0,0.15169978719397936,0.040534123176369244,1.0262359247860933,0.10338867018382922,0.65,0.8,0.5102838360163464,0.5000647439002324,0.3369946314780787,0.3246439593199398,0.4571428571428572,0.6500000000000001
30,0.0,0.333,0.0,0.333,0.333,0.0,0.056862026688316414,0.017767971369163055,0.9500597351049701,0.09439945416582692,0.6,0.8,0.32511767177540685,0.3083761376609655,0.2733538885278907,0.2545611000465211,0.3714285714285714,0.6500000000000001
31,0.0,0.0,0.333,0.333,0.333,0.0,0.16549017398728094,0.04393581745997438,1.0326754537854685,0.10637812490483435,0.7,0.9,0.5372089027018053,0.5287066523614572,0.34237448063416054,0.3479507231241341,0.5428571428571427,0.8
32,0.333,0.333,0.0,0.0,0.0,0.333,0.27936321055362656,0.06816299320589968,0.8942915817405618,0.10597848431063824,0.8,0.8,0.7595405275633962,0.7326969266589429,0.22676286411556756,0.3448349947372646,0.7142857142857144,0.6500000000000001
33,0.333,0.0,0.333,0.0,0.0,0.333,0.24286595670743316,0.0652220691991058,1.312975627278472,0.14658507399906714,0.65,0.7,0.6882813955046636,0.7079346555165937,0.576548851455727,0.6614172089157211,0.4571428571428572,0.49999999999999994
34,0.0,0.333,0.333,0.0,0.0,0.333,0.28795245980318485,0.07177319169442145,1.0979123716033883,0.12446613623193678,0.75,0.8,0.7763106234489388,0.7630944186185984,0.396876102927059,0.48897075755590624,0.6285714285714286,0.6500000000000001
35,0.333,0.0,0.0,0.333,0.0,0.333,0.15934356445389075,0.04388413579544979,1.0481514048321456,0.1192074024554609,0.7,0.65,0.5252079433337624,0.5282714981762116,0.35530373092344525,0.44797195427038505,0.5428571428571427,0.42500000000000004
36,0.0,0.333,0.0,0.333,0.0,0.333,0.1663561008185661,0.044307283791211474,0.9614740653013047,0.10965949201712398,0.65,0.75,0.5388995831755689,0.5318343598415204,0.2828898925865646,0.37353333111736425,0.4571428571428572,0.575
37,0.0,0.0,0.333,0.333,0.0,0.333,0.21281942955458555,0.05780406988720555,1.2011827030625937,0.13779273428004463,0.7,0.7,0.6296169969361016,0.6454758806993273,0.4831524137570902,0.5928692614664304,0.5428571428571427,0.49999999999999994
38,0.333,0.0,0.0,0.0,0.333,0.333,0.1984326948535886,0.05500308271228402,1.3796862609121092,0.14151945213272815,0.7,0.8,0.6015275896543201,0.6218918629785626,0.6322816769605779,0.6219239690514194,0.5428571428571427,0.6500000000000001
39,0.0,0.333,0.0,0.0,0.333,0.333,0.13611899209722989,0.036306065262052344,0.9901421269723526,0.0970600865213046,0.55,0.85,0.47986308326442045,0.46446494049218473,0.3068403783134636,0.2753042574669038,0.2857142857142858,0.7249999999999999
40,0.0,0.0,0.333,0.0,0.333,0.333,0.22646985918637408,0.059615222815003505,1.183996181919096,0.129412538991996,0.7,0.75,0.6562688039977858,0.6607255980584932,0.46879408238242,0.5275345263927708,0.5428571428571427,0.575
41,0.0,0.0,0.0,0.333,0.333,0.333,0.011590694434444826,0.012043572725308618,1.309187730476698,0.14060501722711266,0.5,0.5,0.23672757379301113,0.26017730252664667,0.5733842856288898,0.6147947363489669,0.2,0.2
42,0.25,0.25,0.25,0.25,0.0,0.0,0.2750348074998432,0.0683844545109413,1.0280287189427948,0.11644157596476652,0.85,0.85,0.7510895288632533,0.7345616075790586,0.33849240594759267,0.42640866907022534,0.8,0.7249999999999999
43,0.25,0.25,0.25,0.0,0.25,0.0,0.25619778906547275,0.0639425008294321,1.0284686868620998,0.11081742774224825,0.8,0.9,0.7143111567187532,0.6971608242846963,0.3388599733643409,0.3825609756092787,0.7142857142857144,0.8
44,0.25,0.25,0.0,0.25,0.25,0.0,0.16349122615209244,0.042098065454518364,0.8871992733766535,0.09118682524809238,0.75,0.85,0.533306053233555,0.5132329735631029,0.2208376560498929,0.22951439743214333,0.6285714285714286,0.7249999999999999
45,0.25,0.0,0.25,0.25,0.25,0.0,0.23070661105979817,0.059162252653108136,1.081466774394438,0.11578604988962567,0.7,0.85,0.6645408581781005,0.6569116368876722,0.3831367700854153,0.4212979740349577,0.5428571428571427,0.7249999999999999
46,0.0,0.25,0.25,0.25,0.25,0.0,0.16120202289961716,0.04175931469535917,0.9150694819716819,0.0940187950710517,0.7,0.85,0.5288364940287757,0.5103807277625999,0.2441215822818169,0.2515933576186105,0.5428571428571427,0.7249999999999999
47,0.25,0.25,0.25,0.0,0.0,0.25,0.2809302256116424,0.07055852932131111,1.0814156704654527,0.12641809273721397,0.75,0.85,0.7626000490667879,0.7528670890582683,0.3830940757471725,0.504188846963616,0.6285714285714286,0.7249999999999999
48,0.25,0.25,0.0,0.25,0.0,0.25,0.23881597456340153,0.059520540952739044,0.8856139870154879,0.1041227207674404,0.7,0.85,0.6803740002345079,0.6599283867261911,0.21951324218467197,0.33036685702845725,0.5428571428571427,0.7249999999999999
49,0.25,0.0,0.25,0.25,0.0,0.25,0.24329188380123545,0.06422568722176591,1.1751340613354462,0.13785710563985232,0.7,0.65,0.6891129976617067,0.6995452239545259,0.4613902999089394,0.5933711215776576,0.5428571428571427,0.42500000000000004
50,0.0,0.25,0.25,0.25,0.0,0.25,0.24132927967154294,0.0621281456441244,1.08849983037164,0.12403285797838481,0.75,0.8,0.6852811075297494,0.6818841442537507,0.3890124762538785,0.48559277900815484,0.6285714285714286,0.6500000000000001
51,0.25,0.25,0.0,0.0,0.25,0.25,0.24440174093721367,0.06027965762897606,0.908558879858028,0.09905037576430821,0.8,0.85,0.6912799403186061,0.6663200693817903,0.23868235570326993,0.2908212013974401,0.7142857142857144,0.7249999999999999
52,0.25,0.0,0.25,0.0,0.25,0.25,0.24915343349394492,0.06561832125743355,1.3014540756076078,0.14001904135445636,0.7,0.8,0.7005573914065577,0.7112710562145916,0.5669232701377043,0.6102262773711487,0.5428571428571427,0.6500000000000001
53,0.0,0.25,0.25,0.0,0.25,0.25,0.23170481405753085,0.05835903034444448,1.0136837085262103,0.1080707155221687,0.8,0.8,0.6664898015023466,0.650148589441099,0.3265079902875133,0.3611467114955998,0.7142857142857144,0.6500000000000001
54,0.25,0.0,0.0,0.25,0.25,0.25,0.16674716108618592,0.04539748241726628,1.0685100938020669,0.11760338954853734,0.7,0.7,0.5396631095321183,0.5410137177287089,0.37231222264456176,0.43546654661263773,0.5428571428571427,0.49999999999999994
55,0.0,0.25,0.0,0.25,0.25,0.25,0.10981450214042598,0.030964741708934488,1.0136285311058906,0.10417322486319137,0.55,0.75,0.4285048322719283,0.41949155737321403,0.326461892785946,0.33076060342727087,0.2857142857142858,0.575
56,0.0,0.0,0.25,0.25,0.25,0.25,0.19194331254968877,0.05169940534404926,1.1335015479369055,0.12405868568619201,0.65,0.75,0.5888573829444683,0.5940752466463866,0.4266087744131407,0.48579414024010004,0.4571428571428572,0.575
57,0.2,0.2,0.2,0.2,0.2,0.0,0.24228474809394984,0.060343760477433825,0.9755071532226194,0.1041551896309292,0.8,0.85,0.6871466136518585,0.6668598086306934,0.2946137152788813,0.33061999487563953,0.7142857142857144,0.7249999999999999
58,0.2,0.2,0.2,0.2,0.0,0.2,0.2675601683310227,0.06735042263953281,1.019172580935042,0.12091256702829527,0.75,0.85,0.736495655530564,0.7258551678647045,0.3310936215657263,0.4612659732990353,0.6285714285714286,0.7249999999999999
59,0.2,0.2,0.2,0.0,0.2,0.2,0.2763860395494586,0.06913945449379139,1.080582883378788,0.12029592778563349,0.75,0.85,0.7537277444252053,0.7409186281088698,0.3823983309332547,0.4564584526899647,0.6285714285714286,0.7249999999999999
60,0.2,0.2,0.0,0.2,0.2,0.2,0.19504704564619924,0.04957322553330505,0.9084289256430066,0.09796317338168195,0.8,0.85,0.5949172724783864,0.5761730360318277,0.23857378657126044,0.2823450171083174,0.7142857142857144,0.7249999999999999
61,0.2,0.0,0.2,0.2,0.2,0.2,0.24197169870549273,0.06278873854972088,1.1497298787106216,0.1272650189665834,0.75,0.75,0.6865353997833581,0.6874462671121802,0.44016659387882895,0.5107917600128739,0.6285714285714286,0.575
62,0.0,0.2,0.2,0.2,0.2,0.2,0.20011259403091564,0.051324391045926766,0.9976559488220497,0.10543798952026738,0.7,0.9,0.6048075119692147,0.5909176656579236,0.3131177361980176,0.3406211211073822,0.5428571428571427,0.8
63,0.167,0.167,0.167,0.167,0.167,0.167,0.26685255315264156,0.06628068209342405,0.9981475852332456,0.11201162056151093,0.8,0.85,0.7351140709418844,0.7168480648611872,0.31352846961223596,0.3918712922297834,0.7142857142857144,0.7249999999999999
