ID,Large B/P,Large ROE,Large S/P,Large Return Rate in the last quarter,Large Market Value,Small systematic Risk,Annual Return,Excess Return,Systematic Risk,Total Risk,Abs. Win Rate,Rel. Win Rate,Annual Return.1,Excess Return.1,Systematic Risk.1,Total Risk.1,Abs. Win Rate.1,Rel. Win Rate.1
15,0.0,0.0,0.5,0.0,0.5,0.0,0.04167007935243472,0.011047152275003913,1.4195464063668173,0.1423724996906521,0.55,0.5,0.5758208214333831,0.5753701115656189,0.5261388968905638,0.47273656968000816,0.56,0.4666666666666667
16,0.0,0.0,0.0,0.5,0.5,0.0,0.03574545282237129,0.009485003537616617,1.2032444976397074,0.12942802644366666,0.65,0.6,0.5523958202670936,0.5527323894247161,0.4121283617544509,0.4171753806625169,0.8,0.6
17,0.5,0.0,0.0,0.0,0.0,0.5,-0.023439252585281234,-0.00617711667916601,0.9773247837732351,0.10692409535861387,0.65,0.45,0.31838920632008455,0.3257663412378221,0.2930483793941945,0.3205824065958125,0.8,0.4
18,0.0,0.5,0.0,0.0,0.0,0.5,0.006221762936628572,0.00015274286168910807,0.8641217198926313,0.08728563923189377,0.6,0.5,0.4356639948098544,0.41749486749613474,0.2333801963068317,0.23628882801218706,0.6799999999999999,0.4666666666666667
19,0.0,0.0,0.5,0.0,0.0,0.5,0.015310005301830243,0.003275267111806114,1.066938444843706,0.10901449884578956,0.55,0.6,0.47159741389105536,0.4627446152702191,0.3402828282914553,0.3295549851671993,0.56,0.6
20,0.0,0.0,0.0,0.5,0.0,0.5,0.0010983023220414445,-0.0006412816795475507,1.007703751664748,0.10340366103724129,0.55,0.5,0.415406672215234,0.40598834029589104,0.3090608242522924,0.30547174793699083,0.56,0.4666666666666667
21,0.0,0.0,0.0,0.0,0.5,0.5,0.01003350870789066,0.0007067695586930227,0.8007924831143513,0.07883118079292241,0.55,0.45,0.45073501214475764,0.4255234899475366,0.2,0.2,0.56,0.4
22,0.333,0.333,0.333,0.0,0.0,0.0,0.07802649248554538,0.021300914055530452,1.5092227906224032,0.1580431387149275,0.55,0.65,0.7195681134734269,0.7239614745588723,0.5734064065404666,0.5399992014024235,0.56,0.6666666666666667
23,0.333,0.333,0.0,0.333,0.0,0.0,0.06425771100518962,0.016128935465264525,1.3476863669200327,0.13796606051627516,0.6,0.5,0.6651286107302445,0.6490122642545076,0.48826220130131565,0.45382293795546874,0.6799999999999999,0.4666666666666667
24,0.333,0.0,0.333,0.333,0.0,0.0,0.06825963014632541,0.020216587021136732,1.674320027885751,0.17705627957957304,0.55,0.4,0.6809515423653123,0.7082480578226857,0.6604274803749806,0.6216087573295273,0.56,0.33333333333333337
25,0.0,0.333,0.333,0.333,0.0,0.0,0.08051746601885923,0.020036460343281402,1.3318378731286173,0.13566240435134197,0.55,0.65,0.729417014096442,0.7056377700915233,0.47990862148829494,0.443935021068548,0.56,0.6666666666666667
26,0.333,0.333,0.0,0.0,0.333,0.0,0.04529966557147036,0.01086534234293828,1.2565054212229587,0.12433919784634248,0.6,0.7,0.5901716097881635,0.572735431124471,0.4402016526250877,0.3953327485075631,0.6799999999999999,0.7333333333333334
27,0.333,0.0,0.333,0.0,0.333,0.0,0.06727668046243873,0.019678017951019817,1.6140180233280355,0.17391541906744357,0.55,0.6,0.6770651206010694,0.700443438024841,0.6286429073683725,0.6081273323798762,0.56,0.6
28,0.0,0.333,0.333,0.0,0.333,0.0,0.050169828902355995,0.011823257174882786,1.2109465536005934,0.1195628622476786,0.55,0.65,0.6094274364849386,0.5866169580759171,0.4161880370800938,0.37483142103406875,0.56,0.6666666666666667
29,0.333,0.0,0.0,0.333,0.333,0.0,0.0501567735417372,0.012625918870208565,1.340314875331298,0.1366356924668638,0.6,0.55,0.6093758177312213,0.5982486497305294,0.48437676309261585,0.4481126375634934,0.6799999999999999,0.5333333333333334
30,0.0,0.333,0.0,0.333,0.333,0.0,0.04262873378500931,0.010663667528110526,1.1593358089320964,0.12222033020043419,0.65,0.6,0.5796111837603883,0.5698128807221805,0.38898453872422767,0.38623799404895476,0.8,0.6
31,0.0,0.0,0.333,0.333,0.333,0.0,0.0788803685886279,0.019773674818555687,1.3741202865544662,0.14053943008612008,0.6,0.65,0.7229441994780177,0.701829639950637,0.502195251365469,0.4648685379079667,0.6799999999999999,0.6666666666666667
32,0.333,0.333,0.0,0.0,0.0,0.333,0.01685072870669435,0.0032165642131528963,0.9112575381482508,0.09657742750186464,0.65,0.45,0.47768918142656697,0.46189392808738416,0.2582250064845433,0.27617170269761226,0.8,0.4
33,0.333,0.0,0.333,0.0,0.0,0.333,0.0002426987388821633,0.0008196464418977556,1.2212393651482831,0.1299819390418682,0.6,0.5,0.41202375603787067,0.4271592340076019,0.4216132733136203,0.41955292372515274,0.6799999999999999,0.4666666666666667
34,0.0,0.333,0.333,0.0,0.0,0.333,0.045848115404446776,0.010186300775142874,1.0020489599689995,0.1009197755720657,0.55,0.55,0.5923400904361726,0.562895168180249,0.30608024108911325,0.2948102380249858,0.56,0.5333333333333334
35,0.333,0.0,0.0,0.333,0.0,0.333,0.02081017196132695,0.004807088374068676,1.1172532270099866,0.11728610029465936,0.55,0.55,0.4933441703759941,0.4849428498394984,0.366803237999313,0.36505894139693906,0.56,0.5333333333333334
36,0.0,0.333,0.0,0.333,0.0,0.333,0.022176769661240714,0.004307001064405676,0.9485203118240125,0.09711245896334599,0.55,0.4,0.4987474734452908,0.47769588462332013,0.2778658353261845,0.2784682028019014,0.56,0.33333333333333337
37,0.0,0.0,0.333,0.333,0.0,0.333,0.04615602349266745,0.011155051509173487,1.2040410674657709,0.12430157495068442,0.55,0.45,0.593557508494354,0.5769337225226858,0.4125482256043689,0.3951712608381031,0.56,0.4
38,0.333,0.0,0.0,0.0,0.333,0.333,0.01774941927658369,0.0030692288001534663,0.9248534122151248,0.09359808625572512,0.6,0.5,0.4812424564795965,0.4597588316902417,0.2653912533620182,0.2633835622328841,0.6799999999999999,0.4666666666666667
39,0.0,0.333,0.0,0.0,0.333,0.333,0.024029100008578608,0.004349639324060786,0.8579328168113177,0.0848494662760004,0.65,0.45,0.5060712837017796,0.47831377269731906,0.2301180884671071,0.2258321131270747,0.8,0.4
40,0.0,0.0,0.333,0.0,0.333,0.333,0.017236817373218694,0.0027379817713034816,0.905352419512736,0.08976238478837162,0.55,0.5,0.47921571266321644,0.4549585985116475,0.2551124785385849,0.24691969150010418,0.56,0.4666666666666667
41,0.0,0.0,0.0,0.333,0.333,0.333,0.010021122254600057,0.0011088278762820302,0.8891535203700969,0.0908531557514146,0.6,0.45,0.45068603814085945,0.4313498778324965,0.24657420363044147,0.2516015762316081,0.6799999999999999,0.4
42,0.25,0.25,0.25,0.25,0.0,0.0,0.09611754371359349,0.024658226966656926,1.48103126725664,0.1536010230585366,0.55,0.5,0.7910971615857461,0.7726136387242768,0.5585469414338138,0.5209324365435467,0.56,0.4666666666666667
43,0.25,0.25,0.25,0.0,0.25,0.0,0.05795668554290012,0.014617654936020429,1.3471089132883312,0.13655621762834305,0.55,0.7,0.6402153899467953,0.6271116936627444,0.4879578313678554,0.4477715100072821,0.56,0.7333333333333334
44,0.25,0.25,0.0,0.25,0.25,0.0,0.06423121224715822,0.015551437294014259,1.2170779069265907,0.12514939277161533,0.65,0.65,0.665023838988998,0.6406435072822951,0.4194198110293817,0.39881032480790274,0.8,0.6666666666666667
45,0.25,0.0,0.25,0.25,0.25,0.0,0.06555446051855274,0.018070886037953388,1.5790282220561636,0.16254880953586406,0.55,0.45,0.6702557455308564,0.6771538466939768,0.6102001391524654,0.5593387622602553,0.56,0.4
46,0.0,0.25,0.25,0.25,0.25,0.0,0.06766785173557821,0.01673984549218134,1.2694502053414718,0.13035552524598099,0.6,0.55,0.6786117476303032,0.6578652057903849,0.4470247166158687,0.42115645700958915,0.6799999999999999,0.5333333333333334
47,0.25,0.25,0.25,0.0,0.0,0.25,0.04292905240465017,0.010375435783354127,1.136064633005703,0.1174684932378588,0.6,0.6,0.5807985943051117,0.5656359992295156,0.3767185386864655,0.365841821364258,0.6799999999999999,0.6
48,0.25,0.25,0.0,0.25,0.0,0.25,0.03356479791071365,0.00725162170209631,0.996955142809022,0.10245099644924348,0.55,0.6,0.5437738685559351,0.5203675599964968,0.3033953418956104,0.30138265321416435,0.56,0.6
49,0.25,0.0,0.25,0.25,0.0,0.25,0.04363994643972702,0.011601434290591142,1.3122573012758698,0.13931994624862026,0.6,0.5,0.5836093526738093,0.5834024339407272,0.4695879013044556,0.4596341826193201,0.6799999999999999,0.4666666666666667
50,0.0,0.25,0.25,0.25,0.0,0.25,0.05131146654052854,0.011731189009063928,1.071879777717758,0.10848719880445974,0.6,0.6,0.6139412843823494,0.5852827614620173,0.34288735456943226,0.32729167041454377,0.6799999999999999,0.6
51,0.25,0.25,0.0,0.0,0.25,0.25,0.023906631036975767,0.004218415332053046,0.8523247810149673,0.08391593991377458,0.55,0.55,0.505587061483202,0.4764121533455923,0.2271621498627417,0.2218251648585139,0.56,0.5333333333333334
52,0.25,0.0,0.25,0.0,0.25,0.25,0.020656951946676383,0.00450048463914841,1.0940616926122906,0.11220899418320714,0.6,0.6,0.4927383635789453,0.4804997324894204,0.35457921620094457,0.34326662532985225,0.6799999999999999,0.6
53,0.0,0.25,0.25,0.0,0.25,0.25,0.03744530886733255,0.007649636470833223,0.9063474137764994,0.08920780664700079,0.55,0.65,0.5591167721505054,0.526135351197808,0.25563692989057063,0.24453929174572642,0.56,0.6666666666666667
54,0.25,0.0,0.0,0.25,0.25,0.25,0.03090910552587789,0.00640455154500846,0.9793829524223973,0.10051545848293371,0.55,0.65,0.5332736966216516,0.5080923275611544,0.29413321914652135,0.2930747994494921,0.56,0.6666666666666667
55,0.0,0.25,0.0,0.25,0.25,0.25,0.01859693691432107,0.0033533734040257137,0.8921183029064348,0.09203513861022378,0.65,0.4,0.48459340215553204,0.4638764847896867,0.24813691033755858,0.2566749671514762,0.8,0.33333333333333337
56,0.0,0.0,0.25,0.25,0.25,0.25,0.03674867261544823,0.007920730015218758,1.0485706218343183,0.10505869837655939,0.6,0.55,0.5563623867170838,0.5300638761744093,0.3306013356827715,0.3125756169540073,0.6799999999999999,0.5333333333333334
57,0.2,0.2,0.2,0.2,0.2,0.0,0.08048855843517155,0.019958186933050365,1.3719744862129404,0.13921781242198944,0.55,0.6,0.729302718253799,0.7045034787981124,0.5010642218397829,0.4591957965422477,0.56,0.6
58,0.2,0.2,0.2,0.2,0.0,0.2,0.054918669408154264,0.012980588034849142,1.1817844894410368,0.11918730755668565,0.55,0.55,0.6282035726383943,0.6033883024466388,0.400817009796653,0.37321943847019545,0.56,0.5333333333333334
59,0.2,0.2,0.2,0.0,0.2,0.2,0.034682272584386054,0.007396179926937315,1.0107705759251921,0.10084540413166844,0.55,0.65,0.5481921800564566,0.5224624110492884,0.31067731611387267,0.29449101563728625,0.56,0.6666666666666667
60,0.2,0.2,0.0,0.2,0.2,0.2,0.03373277189295232,0.006782544096969972,0.9184444853684789,0.09202793335721071,0.6,0.6,0.5444380101199444,0.5135699688112104,0.26201317323441214,0.256644040251869,0.6799999999999999,0.6
61,0.2,0.0,0.2,0.2,0.2,0.2,0.044851849378388486,0.01041265942743624,1.162878127387389,0.11817181319503997,0.55,0.5,0.5884010180399755,0.5661754219436498,0.39085165873757877,0.36886066132283396,0.56,0.4666666666666667
62,0.0,0.2,0.2,0.2,0.2,0.2,0.04045604241517764,0.008776874810490744,0.9983920169739734,0.1006007164707516,0.6,0.65,0.5710207185869237,0.5424706128211145,0.30415270364721675,0.2934407498505641,0.6799999999999999,0.6666666666666667
63,0.167,0.167,0.167,0.167,0.167,0.167,0.05750969571505449,0.012866486465096832,1.0484893463431333,0.10496960436441091,0.55,0.75,0.6384480655111585,0.6017348109639944,0.33055849619837685,0.31219320129638595,0.56,0.8
